,bin_time,force,displacement,d3_time,eps_element_81,eps_element_67,eps_element_47,eps_element_53,eps_element_45,eps_element_61,triaxiality_81,triaxiality_67,triaxiality_47,triaxiality_53,triaxiality_45,triaxiality_61
0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1,2.5,1796.8738850064972,1.25e-05,11.12975271570594,0.016698076626242352,0.01608930718776313,0.017033947018645936,0.014088831433872429,0.012293382034706988,0.01630293821901818,-0.2480747859611563,-0.363934029612676,-0.3448012329798919,-0.0785092570202721,-0.6047669509420218,-0.7557087005737685
2,6.462232981152784,4536.483755233038,3.2311164905763926e-05,20.704456934043517,0.04300532196763789,0.04724857004411612,0.04788683638226915,0.04493791110729331,0.03998231607863239,0.048420838024857235,-0.4453476558294016,-0.4054972274281215,-0.5198312071770557,-0.1626466909706783,-0.49061049743937835,-0.43371450491386315
3,9.377018984102364,5373.509850702503,4.688509492051182e-05,30.92383796991294,0.07200757776678515,0.07572598363896794,0.0764778537630889,0.07858380775751367,0.06767122311016589,0.07813209824715173,-0.30529304383180694,-0.24609071582281192,-0.28926613958118835,0.012547143840405395,-0.3277838611273048,-0.2849071869004745
4,10.055087128935371,5471.138618892459,5.027543564467686e-05,41.14321900578235,0.10320566683322438,0.10739481261924348,0.10874359585799133,0.1124749135633089,0.09756752887867413,0.1093421129177004,-0.49198416727737304,-0.4058407554955238,-0.6371532591409883,0.3460323170892291,-0.6301173085319339,-0.2902868098516507
5,11.12975271570594,5538.063364230637,5.564876357852971e-05,51.36260004165175,0.13440080607050606,0.13924389748572968,0.14069100511018548,0.12257989698198267,0.1281479752836185,0.14143945300849778,-0.35280684789254335,-0.3520819804149005,-0.8115294305491294,,-0.4127381499503237,-0.2721355646421399
6,11.668361388213912,5519.555630111632,6.260999303336156e-05,61.58198107752116,0.16622930761774074,0.1778505550118235,0.17974714128009775,0.1225798969819827,0.16248187331044678,0.17755814971955577,0.22978492505719347,0.7248931097172162,0.37083464317170856,,-0.2362016155267503,-0.0654603276126798
7,12.521998606672312,5586.915640877872,6.813949413772883e-05,71.8013621133906,0.18303269041857526,0.1778505550118235,0.17974714128009775,0.12257989698198271,0.1904862107128741,0.21361578348117471,,,,,,
8,12.949830682712758,5768.521401645489,7.351282207158168e-05,82.02074314926004,0.18303269041857526,0.1778505550118235,0.17974714128009775,0.12257989698198272,0.1904862107128741,0.21361578348117471,,,,,,
9,13.627898827545765,6103.887607232773,7.888615000543452e-05,92.24012418512949,0.18303269041857526,0.1778505550118235,0.17974714128009775,0.12257989698198274,0.1904862107128741,0.21361578348117471,,,,,,
10,14.702564414316335,6389.227746383039,8.425947793928737e-05,100.0,0.18303269041857526,0.1778505550118235,0.17974714128009775,0.12257989698198272,0.1904862107128741,0.21361578348117471,,,,,,
11,15.777230001086904,6686.340000919815,8.963280587314022e-05,,,,,,,,,,,,,
12,16.851895587857474,5862.9802703544565,9.500613380699306e-05,,,,,,,,,,,,,
13,17.92656117462804,6388.8516737032805,0.00010352228467021759,,,,,,,,,,,,,
14,19.001226761398613,6487.6738579478115,0.00011203843553344212,,,,,,,,,,,,,
15,20.704456934043517,6727.868514905234,0.00012055458639666664,,,,,,,,,,,,,
16,22.40768710668842,6906.297148086509,0.00012907073725989117,,,,,,,,,,,,,
17,24.110917279333325,7102.43860884816,0.00013758688812311567,,,,,,,,,,,,,
18,25.81414745197823,7250.970011577614,0.0001461030389863402,,,,,,,,,,,,,
19,27.517377624623133,7346.480826191207,0.00015461918984956472,,,,,,,,,,,,,
20,29.220607797268038,7390.138758900834,0.00016313534071278924,,,,,,,,,,,,,
21,30.92383796991294,7370.886643513161,0.00017165149157601374,,,,,,,,,,,,,
22,32.627068142557846,7516.597708226022,0.00018016764243923824,,,,,,,,,,,,,
23,34.33029831520275,7597.311741833671,0.00018868379330246277,,,,,,,,,,,,,
24,36.03352848784765,7619.5443593856,0.00019719994416568726,,,,,,,,,,,,,
25,37.73675866049255,7623.554529820305,0.00020571609502891176,,,,,,,,,,,,,
26,39.43998883313745,7640.274581047122,0.00021423224589213626,,,,,,,,,,,,,
27,41.14321900578235,7620.17709196651,0.00022274839675536076,,,,,,,,,,,,,
28,42.84644917842725,7680.675040790231,0.00023126454761858528,,,,,,,,,,,,,
29,44.54967935107215,7701.850369157451,0.00023978069848180978,,,,,,,,,,,,,
30,46.25290952371705,7679.863746732601,0.00024829684934503425,,,,,,,,,,,,,
31,47.95613969636195,7752.943071218544,0.0002568130002082588,,,,,,,,,,,,,
32,49.65936986900685,7774.21482986793,0.0002653291510714833,,,,,,,,,,,,,
33,51.36260004165175,7819.504019887181,0.0002738453019347078,,,,,,,,,,,,,
34,53.06583021429665,7879.4598520572,0.0002823614527979323,,,,,,,,,,,,,
35,54.769060386941554,7857.2300490406,0.0002908776036611568,,,,,,,,,,,,,
36,56.472290559586455,7793.752264418992,0.0002993937545243813,,,,,,,,,,,,,
37,58.175520732231355,7695.995346854501,0.0003079099053876058,,,,,,,,,,,,,
38,59.878750904876256,7632.843008202954,0.0003164260562508303,,,,,,,,,,,,,
39,61.58198107752116,7473.996823351169,0.00032494220711405485,,,,,,,,,,,,,
40,63.28521125016606,7317.551579553801,0.0003334583579772794,,,,,,,,,,,,,
41,64.98844142281096,7118.809029252187,0.00034197450884050396,,,,,,,,,,,,,
42,66.69167159545587,6921.793392293266,0.00035049065970372845,,,,,,,,,,,,,
43,68.39490176810078,6780.858643680479,0.000359006810566953,,,,,,,,,,,,,
